station,train_no,destination,expected_arr,time_to_station,tfl_status,time
PYB,072,Edgware Road,2026-07-21T15:44:15Z,520,Good Service,2026-07-21 15:36:43.398511+00:00
PSG,064,Edgware Road,2026-07-21T15:43:14Z,430,Good Service,2026-07-21 15:36:43.795816+00:00
PSG,071,Edgware Road,2026-07-21T15:40:14Z,250,Good Service,2026-07-21 15:36:43.799871+00:00
PSG,072,Edgware Road,2026-07-21T15:48:14Z,730,Good Service,2026-07-21 15:36:43.801574+00:00
FBY,064,Edgware Road,2026-07-21T15:46:13Z,610,Good Service,2026-07-21 15:36:43.907655+00:00
FBY,071,Edgware Road,2026-07-21T15:42:13Z,370,Good Service,2026-07-21 15:36:43.909629+00:00
FBY,072,Edgware Road,2026-07-21T15:50:14Z,851,Good Service,2026-07-21 15:36:43.911795+00:00
WIP,072,Edgware Road,2026-07-21T15:37:46Z,131,Good Service,2026-07-21 15:37:05.014103+00:00
SFS,072,Edgware Road,2026-07-21T15:40:43Z,258,Good Service,2026-07-21 15:37:05.125829+00:00
EPY,064,Edgware Road,2026-07-21T15:38:44Z,139,Good Service,2026-07-21 15:37:05.229921+00:00
EPY,072,Edgware Road,2026-07-21T15:43:14Z,409,Good Service,2026-07-21 15:37:05.232010+00:00
PYB,064,Edgware Road,2026-07-21T15:40:15Z,280,Good Service,2026-07-21 15:37:05.332177+00:00
PYB,071,Edgware Road,2026-07-21T15:37:45Z,130,Good Service,2026-07-21 15:37:05.336126+00:00
PYB,072,Edgware Road,2026-07-21T15:44:15Z,520,Good Service,2026-07-21 15:37:05.338141+00:00
PSG,064,Edgware Road,2026-07-21T15:43:14Z,430,Good Service,2026-07-21 15:37:05.443729+00:00
PSG,071,Edgware Road,2026-07-21T15:40:14Z,250,Good Service,2026-07-21 15:37:05.446122+00:00
PSG,072,Edgware Road,2026-07-21T15:48:14Z,730,Good Service,2026-07-21 15:37:05.449240+00:00
FBY,064,Edgware Road,2026-07-21T15:46:13Z,610,Good Service,2026-07-21 15:37:05.542385+00:00
FBY,071,Edgware Road,2026-07-21T15:42:13Z,370,Good Service,2026-07-21 15:37:05.545073+00:00
FBY,072,Edgware Road,2026-07-21T15:50:14Z,851,Good Service,2026-07-21 15:37:05.546536+00:00
WIP,072,Edgware Road,2026-07-21T15:37:22Z,28,Good Service,2026-07-21 15:37:34.337044+00:00
SFS,072,Edgware Road,2026-07-21T15:40:22Z,208,Good Service,2026-07-21 15:37:34.436774+00:00
EPY,064,Edgware Road,2026-07-21T15:38:44Z,139,Good Service,2026-07-21 15:37:34.528077+00:00
EPY,072,Edgware Road,2026-07-21T15:43:14Z,409,Good Service,2026-07-21 15:37:34.530043+00:00
PYB,064,Edgware Road,2026-07-21T15:40:23Z,209,Good Service,2026-07-21 15:37:34.621921+00:00
PYB,071,Edgware Road,2026-07-21T15:36:58Z,4,Good Service,2026-07-21 15:37:34.625520+00:00
PYB,072,Edgware Road,2026-07-21T15:44:53Z,479,Good Service,2026-07-21 15:37:34.628029+00:00
PSG,064,Edgware Road,2026-07-21T15:43:14Z,430,Good Service,2026-07-21 15:37:34.737095+00:00
PSG,071,Edgware Road,2026-07-21T15:40:14Z,250,Good Service,2026-07-21 15:37:34.739637+00:00
PSG,072,Edgware Road,2026-07-21T15:48:14Z,730,Good Service,2026-07-21 15:37:34.741433+00:00
FBY,064,Edgware Road,2026-07-21T15:45:17Z,502,Good Service,2026-07-21 15:37:35.681922+00:00
FBY,071,Edgware Road,2026-07-21T15:42:17Z,322,Good Service,2026-07-21 15:37:35.684628+00:00
FBY,072,Edgware Road,2026-07-21T15:49:17Z,742,Good Service,2026-07-21 15:37:35.688261+00:00
WIP,072,Edgware Road,2026-07-21T15:37:22Z,28,Good Service,2026-07-21 15:38:00.508261+00:00
SFS,072,Edgware Road,2026-07-21T15:40:22Z,208,Good Service,2026-07-21 15:38:00.616960+00:00
EPY,064,Edgware Road,2026-07-21T15:38:44Z,139,Good Service,2026-07-21 15:38:00.713774+00:00
EPY,072,Edgware Road,2026-07-21T15:43:14Z,409,Good Service,2026-07-21 15:38:00.716666+00:00
PYB,064,Edgware Road,2026-07-21T15:40:17Z,176,Good Service,2026-07-21 15:38:01.515460+00:00
PYB,071,Edgware Road,2026-07-21T15:37:22Z,1,Good Service,2026-07-21 15:38:01.517599+00:00
PYB,072,Edgware Road,2026-07-21T15:44:18Z,417,Good Service,2026-07-21 15:38:01.520445+00:00
PSG,064,Edgware Road,2026-07-21T15:42:18Z,296,Good Service,2026-07-21 15:38:02.543788+00:00
PSG,071,Edgware Road,2026-07-21T15:39:48Z,146,Good Service,2026-07-21 15:38:02.546921+00:00
PSG,072,Edgware Road,2026-07-21T15:47:18Z,596,Good Service,2026-07-21 15:38:02.549601+00:00
FBY,064,Edgware Road,2026-07-21T15:45:17Z,475,Good Service,2026-07-21 15:38:02.673978+00:00
FBY,071,Edgware Road,2026-07-21T15:42:17Z,295,Good Service,2026-07-21 15:38:02.675822+00:00
FBY,072,Edgware Road,2026-07-21T15:49:17Z,715,Good Service,2026-07-21 15:38:02.677597+00:00
SFS,072,Edgware Road,2026-07-21T15:40:47Z,179,Good Service,2026-07-21 15:38:27.864665+00:00
EPY,064,Edgware Road,2026-07-21T15:38:11Z,22,Good Service,2026-07-21 15:38:28.706520+00:00
EPY,072,Edgware Road,2026-07-21T15:43:48Z,359,Good Service,2026-07-21 15:38:28.710049+00:00
PYB,064,Edgware Road,2026-07-21T15:40:23Z,209,Good Service,2026-07-21 15:38:28.798439+00:00
PYB,071,Edgware Road,2026-07-21T15:36:58Z,4,Good Service,2026-07-21 15:38:28.800973+00:00
PYB,072,Edgware Road,2026-07-21T15:44:53Z,479,Good Service,2026-07-21 15:38:28.803142+00:00
PSG,064,Edgware Road,2026-07-21T15:42:18Z,296,Good Service,2026-07-21 15:38:28.898985+00:00
PSG,071,Edgware Road,2026-07-21T15:39:48Z,146,Good Service,2026-07-21 15:38:28.902112+00:00
PSG,072,Edgware Road,2026-07-21T15:47:18Z,596,Good Service,2026-07-21 15:38:28.904924+00:00
FBY,064,Edgware Road,2026-07-21T15:45:17Z,502,Good Service,2026-07-21 15:38:29.029048+00:00
FBY,071,Edgware Road,2026-07-21T15:42:17Z,322,Good Service,2026-07-21 15:38:29.031839+00:00
FBY,072,Edgware Road,2026-07-21T15:49:17Z,742,Good Service,2026-07-21 15:38:29.034356+00:00
WIP,072,Edgware Road,2026-07-21T15:38:19Z,9,Good Service,2026-07-21 15:38:50.210073+00:00
SFS,072,Edgware Road,2026-07-21T15:40:47Z,179,Good Service,2026-07-21 15:38:50.332228+00:00
EPY,064,Edgware Road,2026-07-21T15:38:11Z,1,Good Service,2026-07-21 15:38:50.436575+00:00
EPY,072,Edgware Road,2026-07-21T15:43:48Z,338,Good Service,2026-07-21 15:38:50.439144+00:00
PYB,064,Edgware Road,2026-07-21T15:40:47Z,157,Good Service,2026-07-21 15:38:50.546612+00:00
PYB,072,Edgware Road,2026-07-21T15:45:17Z,427,Good Service,2026-07-21 15:38:50.549280+00:00
PSG,064,Edgware Road,2026-07-21T15:43:18Z,308,Good Service,2026-07-21 15:38:50.664551+00:00
PSG,071,Edgware Road,2026-07-21T15:39:48Z,98,Good Service,2026-07-21 15:38:50.666922+00:00
PSG,072,Edgware Road,2026-07-21T15:48:17Z,607,Good Service,2026-07-21 15:38:50.669373+00:00
FBY,064,Edgware Road,2026-07-21T15:45:17Z,475,Good Service,2026-07-21 15:38:50.757889+00:00
FBY,071,Edgware Road,2026-07-21T15:42:17Z,295,Good Service,2026-07-21 15:38:50.761930+00:00
FBY,072,Edgware Road,2026-07-21T15:49:17Z,715,Good Service,2026-07-21 15:38:50.764136+00:00
WIP,072,Edgware Road,2026-07-21T15:38:19Z,9,Good Service,2026-07-21 15:39:13.358433+00:00
SFS,072,Edgware Road,2026-07-21T15:41:19Z,165,Good Service,2026-07-21 15:39:14.465779+00:00
EPY,064,Edgware Road,2026-07-21T15:38:51Z,17,Good Service,2026-07-21 15:39:14.928151+00:00
EPY,072,Edgware Road,2026-07-21T15:44:19Z,345,Good Service,2026-07-21 15:39:14.930570+00:00
PYB,064,Edgware Road,2026-07-21T15:41:19Z,164,Good Service,2026-07-21 15:39:15.226636+00:00
PYB,072,Edgware Road,2026-07-21T15:45:49Z,434,Good Service,2026-07-21 15:39:15.229005+00:00
PSG,064,Edgware Road,2026-07-21T15:43:49Z,313,Good Service,2026-07-21 15:39:16.011798+00:00
PSG,071,Edgware Road,2026-07-21T15:39:49Z,73,Good Service,2026-07-21 15:39:16.015593+00:00
PSG,072,Edgware Road,2026-07-21T15:48:49Z,613,Good Service,2026-07-21 15:39:16.017517+00:00
FBY,064,Edgware Road,2026-07-21T15:45:50Z,434,Good Service,2026-07-21 15:39:16.151526+00:00
FBY,071,Edgware Road,2026-07-21T15:41:50Z,194,Good Service,2026-07-21 15:39:16.154248+00:00
FBY,072,Edgware Road,2026-07-21T15:50:50Z,734,Good Service,2026-07-21 15:39:16.155769+00:00
WIP,072,Edgware Road,2026-07-21T15:38:19Z,9,Good Service,2026-07-21 15:39:38.339428+00:00
SFS,072,Edgware Road,2026-07-21T15:41:19Z,165,Good Service,2026-07-21 15:39:38.434989+00:00
EPY,064,Edgware Road,2026-07-21T15:39:12Z,14,Good Service,2026-07-21 15:39:38.562422+00:00
EPY,072,Edgware Road,2026-07-21T15:42:44Z,226,Good Service,2026-07-21 15:39:38.565056+00:00
PYB,064,Edgware Road,2026-07-21T15:41:19Z,164,Good Service,2026-07-21 15:39:38.658506+00:00
PYB,072,Edgware Road,2026-07-21T15:45:49Z,434,Good Service,2026-07-21 15:39:38.661852+00:00
PSG,064,Edgware Road,2026-07-21T15:44:14Z,315,Good Service,2026-07-21 15:39:38.913950+00:00
PSG,071,Edgware Road,2026-07-21T15:39:44Z,45,Good Service,2026-07-21 15:39:38.916477+00:00
PSG,072,Edgware Road,2026-07-21T15:47:14Z,495,Good Service,2026-07-21 15:39:38.918553+00:00
FBY,064,Edgware Road,2026-07-21T15:46:15Z,436,Good Service,2026-07-21 15:39:39.102781+00:00
FBY,071,Edgware Road,2026-07-21T15:41:45Z,166,Good Service,2026-07-21 15:39:39.104566+00:00
FBY,072,Edgware Road,2026-07-21T15:50:15Z,676,Good Service,2026-07-21 15:39:39.106476+00:00
SFS,072,Edgware Road,2026-07-21T15:41:19Z,165,Good Service,2026-07-21 15:40:00.290982+00:00
EPY,072,Edgware Road,2026-07-21T15:42:44Z,204,Good Service,2026-07-21 15:40:00.474737+00:00
PYB,064,Edgware Road,2026-07-21T15:41:45Z,143,Good Service,2026-07-21 15:40:02.096181+00:00
PYB,072,Edgware Road,2026-07-21T15:45:15Z,353,Good Service,2026-07-21 15:40:02.099246+00:00
PSG,064,Edgware Road,2026-07-21T15:44:14Z,292,Good Service,2026-07-21 15:40:02.216180+00:00
PSG,071,Edgware Road,2026-07-21T15:39:44Z,22,Good Service,2026-07-21 15:40:02.220240+00:00
PSG,072,Edgware Road,2026-07-21T15:47:14Z,472,Good Service,2026-07-21 15:40:02.222687+00:00
FBY,064,Edgware Road,2026-07-21T15:46:15Z,436,Good Service,2026-07-21 15:40:02.317953+00:00
FBY,071,Edgware Road,2026-07-21T15:41:45Z,166,Good Service,2026-07-21 15:40:02.320960+00:00
FBY,072,Edgware Road,2026-07-21T15:50:15Z,676,Good Service,2026-07-21 15:40:02.324000+00:00
SFS,072,Edgware Road,2026-07-21T15:40:44Z,57,Good Service,2026-07-21 15:40:27.883380+00:00
EPY,072,Edgware Road,2026-07-21T15:42:44Z,204,Good Service,2026-07-21 15:40:27.980956+00:00
PYB,064,Edgware Road,2026-07-21T15:41:45Z,117,Good Service,2026-07-21 15:40:28.093605+00:00
PYB,072,Edgware Road,2026-07-21T15:45:15Z,327,Good Service,2026-07-21 15:40:28.096454+00:00
PSG,064,Edgware Road,2026-07-21T15:44:14Z,315,Good Service,2026-07-21 15:40:28.245204+00:00
PSG,071,Edgware Road,2026-07-21T15:39:44Z,45,Good Service,2026-07-21 15:40:28.248923+00:00
PSG,072,Edgware Road,2026-07-21T15:47:14Z,495,Good Service,2026-07-21 15:40:28.252800+00:00
FBY,064,Edgware Road,2026-07-21T15:46:15Z,436,Good Service,2026-07-21 15:40:28.478373+00:00
FBY,071,Edgware Road,2026-07-21T15:41:45Z,166,Good Service,2026-07-21 15:40:28.481984+00:00
FBY,072,Edgware Road,2026-07-21T15:50:15Z,676,Good Service,2026-07-21 15:40:28.485033+00:00
SFS,072,Edgware Road,2026-07-21T15:40:44Z,57,Good Service,2026-07-21 15:40:50.366524+00:00
EPY,072,Edgware Road,2026-07-21T15:42:44Z,204,Good Service,2026-07-21 15:40:50.570141+00:00
PYB,064,Edgware Road,2026-07-21T15:41:45Z,143,Good Service,2026-07-21 15:40:50.774767+00:00
PYB,072,Edgware Road,2026-07-21T15:45:15Z,353,Good Service,2026-07-21 15:40:50.781200+00:00
PSG,064,Edgware Road,2026-07-21T15:44:14Z,292,Good Service,2026-07-21 15:40:50.980512+00:00
PSG,071,Edgware Road,2026-07-21T15:39:44Z,22,Good Service,2026-07-21 15:40:50.985853+00:00
PSG,072,Edgware Road,2026-07-21T15:47:14Z,472,Good Service,2026-07-21 15:40:50.990792+00:00
FBY,055,Edgware Road,2026-07-21T15:54:15Z,844,Good Service,2026-07-21 15:40:51.798942+00:00
FBY,064,Edgware Road,2026-07-21T15:46:15Z,364,Good Service,2026-07-21 15:40:51.802930+00:00
FBY,071,Edgware Road,2026-07-21T15:42:45Z,154,Good Service,2026-07-21 15:40:51.808212+00:00
FBY,072,Edgware Road,2026-07-21T15:50:15Z,604,Good Service,2026-07-21 15:40:51.812049+00:00
WIP,055,Edgware Road,2026-07-21T15:42:44Z,127,Good Service,2026-07-21 15:41:17.471820+00:00
SFS,072,Edgware Road,2026-07-21T15:40:44Z,57,Good Service,2026-07-21 15:41:17.603005+00:00
EPY,055,Edgware Road,2026-07-21T15:47:15Z,396,Good Service,2026-07-21 15:41:19.919311+00:00
EPY,072,Edgware Road,2026-07-21T15:43:45Z,186,Good Service,2026-07-21 15:41:19.925007+00:00
PYB,055,Edgware Road,2026-07-21T15:49:14Z,515,Good Service,2026-07-21 15:41:20.042174+00:00
PYB,064,Edgware Road,2026-07-21T15:41:44Z,65,Good Service,2026-07-21 15:41:20.046622+00:00
PYB,072,Edgware Road,2026-07-21T15:45:14Z,275,Good Service,2026-07-21 15:41:20.050371+00:00
PSG,055,Edgware Road,2026-07-21T15:52:15Z,695,Good Service,2026-07-21 15:41:20.186052+00:00
PSG,064,Edgware Road,2026-07-21T15:44:15Z,215,Good Service,2026-07-21 15:41:20.190360+00:00
PSG,072,Edgware Road,2026-07-21T15:48:15Z,455,Good Service,2026-07-21 15:41:20.192877+00:00
FBY,055,Edgware Road,2026-07-21T15:54:15Z,815,Good Service,2026-07-21 15:41:20.319167+00:00
FBY,064,Edgware Road,2026-07-21T15:46:15Z,335,Good Service,2026-07-21 15:41:20.324565+00:00
FBY,071,Edgware Road,2026-07-21T15:42:45Z,125,Good Service,2026-07-21 15:41:20.328134+00:00
FBY,072,Edgware Road,2026-07-21T15:50:15Z,575,Good Service,2026-07-21 15:41:20.332218+00:00
WIP,055,Edgware Road,2026-07-21T15:43:49Z,167,Good Service,2026-07-21 15:41:42.246456+00:00
SFS,055,Edgware Road,2026-07-21T15:45:49Z,287,Good Service,2026-07-21 15:41:42.380794+00:00
SFS,072,Edgware Road,2026-07-21T15:41:16Z,14,Good Service,2026-07-21 15:41:42.383815+00:00
EPY,055,Edgware Road,2026-07-21T15:48:19Z,437,Good Service,2026-07-21 15:41:42.725708+00:00
EPY,072,Edgware Road,2026-07-21T15:43:49Z,167,Good Service,2026-07-21 15:41:42.728225+00:00
PYB,055,Edgware Road,2026-07-21T15:50:18Z,555,Good Service,2026-07-21 15:41:43.647410+00:00
PYB,064,Edgware Road,2026-07-21T15:41:14Z,11,Good Service,2026-07-21 15:41:43.653665+00:00
PYB,072,Edgware Road,2026-07-21T15:46:18Z,315,Good Service,2026-07-21 15:41:43.657109+00:00
PSG,055,Edgware Road,2026-07-21T15:53:18Z,735,Good Service,2026-07-21 15:41:43.815817+00:00
PSG,064,Edgware Road,2026-07-21T15:43:48Z,165,Good Service,2026-07-21 15:41:43.819239+00:00
PSG,072,Edgware Road,2026-07-21T15:48:18Z,435,Good Service,2026-07-21 15:41:43.823026+00:00
FBY,055,Edgware Road,2026-07-21T15:54:15Z,815,Good Service,2026-07-21 15:41:43.913537+00:00
FBY,064,Edgware Road,2026-07-21T15:46:15Z,335,Good Service,2026-07-21 15:41:43.918210+00:00
FBY,071,Edgware Road,2026-07-21T15:42:45Z,125,Good Service,2026-07-21 15:41:43.921638+00:00
FBY,072,Edgware Road,2026-07-21T15:50:15Z,575,Good Service,2026-07-21 15:41:43.925076+00:00
WIP,055,Edgware Road,2026-07-21T15:42:44Z,127,Good Service,2026-07-21 15:42:07.812992+00:00
SFS,055,Edgware Road,2026-07-21T15:44:19Z,171,Good Service,2026-07-21 15:42:08.714897+00:00
SFS,072,Edgware Road,2026-07-21T15:41:55Z,27,Good Service,2026-07-21 15:42:08.717992+00:00
EPY,055,Edgware Road,2026-07-21T15:47:20Z,352,Good Service,2026-07-21 15:42:08.818560+00:00
EPY,072,Edgware Road,2026-07-21T15:44:20Z,172,Good Service,2026-07-21 15:42:08.820996+00:00
PYB,055,Edgware Road,2026-07-21T15:48:50Z,441,Good Service,2026-07-21 15:42:10.015491+00:00
PYB,072,Edgware Road,2026-07-21T15:46:50Z,321,Good Service,2026-07-21 15:42:10.017894+00:00
PSG,055,Edgware Road,2026-07-21T15:53:18Z,735,Good Service,2026-07-21 15:42:10.128013+00:00
PSG,064,Edgware Road,2026-07-21T15:43:48Z,165,Good Service,2026-07-21 15:42:10.130042+00:00
PSG,072,Edgware Road,2026-07-21T15:48:18Z,435,Good Service,2026-07-21 15:42:10.131758+00:00
FBY,055,Edgware Road,2026-07-21T15:53:49Z,738,Good Service,2026-07-21 15:42:11.071336+00:00
FBY,064,Edgware Road,2026-07-21T15:45:19Z,228,Good Service,2026-07-21 15:42:11.072617+00:00
FBY,071,Edgware Road,2026-07-21T15:41:53Z,22,Good Service,2026-07-21 15:42:11.073367+00:00
FBY,072,Edgware Road,2026-07-21T15:51:49Z,618,Good Service,2026-07-21 15:42:11.074084+00:00
WIP,055,Edgware Road,2026-07-21T15:41:57Z,5,Good Service,2026-07-21 15:42:32.262325+00:00
SFS,055,Edgware Road,2026-07-21T15:44:19Z,171,Good Service,2026-07-21 15:42:32.378210+00:00
SFS,072,Edgware Road,2026-07-21T15:41:55Z,27,Good Service,2026-07-21 15:42:32.381051+00:00
EPY,055,Edgware Road,2026-07-21T15:47:20Z,352,Good Service,2026-07-21 15:42:32.515461+00:00
EPY,072,Edgware Road,2026-07-21T15:44:20Z,172,Good Service,2026-07-21 15:42:32.517841+00:00
PYB,055,Edgware Road,2026-07-21T15:49:21Z,448,Good Service,2026-07-21 15:42:32.897310+00:00
PYB,072,Edgware Road,2026-07-21T15:47:21Z,328,Good Service,2026-07-21 15:42:32.901282+00:00
PSG,055,Edgware Road,2026-07-21T15:52:21Z,629,Good Service,2026-07-21 15:42:32.987645+00:00
PSG,064,Edgware Road,2026-07-21T15:43:21Z,89,Good Service,2026-07-21 15:42:32.989561+00:00
PSG,072,Edgware Road,2026-07-21T15:49:21Z,449,Good Service,2026-07-21 15:42:32.992359+00:00
FBY,055,Edgware Road,2026-07-21T15:53:49Z,738,Good Service,2026-07-21 15:42:33.087416+00:00
FBY,064,Edgware Road,2026-07-21T15:45:19Z,228,Good Service,2026-07-21 15:42:33.091118+00:00
FBY,071,Edgware Road,2026-07-21T15:41:53Z,22,Good Service,2026-07-21 15:42:33.093152+00:00
FBY,072,Edgware Road,2026-07-21T15:51:49Z,618,Good Service,2026-07-21 15:42:33.095071+00:00
WIP,055,Edgware Road,2026-07-21T15:42:25Z,8,Good Service,2026-07-21 15:42:57.816815+00:00
SFS,055,Edgware Road,2026-07-21T15:44:51Z,153,Good Service,2026-07-21 15:42:57.928103+00:00
SFS,072,Edgware Road,2026-07-21T15:42:20Z,2,Good Service,2026-07-21 15:42:57.930712+00:00
EPY,055,Edgware Road,2026-07-21T15:47:50Z,332,Good Service,2026-07-21 15:42:58.046534+00:00
EPY,072,Edgware Road,2026-07-21T15:44:50Z,152,Good Service,2026-07-21 15:42:58.049167+00:00
PYB,055,Edgware Road,2026-07-21T15:48:50Z,441,Good Service,2026-07-21 15:42:58.151754+00:00
PYB,072,Edgware Road,2026-07-21T15:46:50Z,321,Good Service,2026-07-21 15:42:58.155526+00:00
PSG,055,Edgware Road,2026-07-21T15:52:21Z,603,Good Service,2026-07-21 15:42:58.338499+00:00
PSG,064,Edgware Road,2026-07-21T15:43:21Z,63,Good Service,2026-07-21 15:42:58.341897+00:00
PSG,072,Edgware Road,2026-07-21T15:49:21Z,423,Good Service,2026-07-21 15:42:58.343611+00:00
FBY,055,Edgware Road,2026-07-21T15:54:21Z,723,Good Service,2026-07-21 15:42:58.509069+00:00
FBY,064,Edgware Road,2026-07-21T15:45:21Z,183,Good Service,2026-07-21 15:42:58.511257+00:00
FBY,072,Edgware Road,2026-07-21T15:52:21Z,603,Good Service,2026-07-21 15:42:58.513308+00:00
WIP,055,Edgware Road,2026-07-21T15:41:57Z,5,Good Service,2026-07-21 15:43:20.907450+00:00
SFS,055,Edgware Road,2026-07-21T15:44:51Z,153,Good Service,2026-07-21 15:43:21.041817+00:00
SFS,072,Edgware Road,2026-07-21T15:42:20Z,2,Good Service,2026-07-21 15:43:21.044890+00:00
EPY,055,Edgware Road,2026-07-21T15:48:27Z,346,Good Service,2026-07-21 15:43:21.166884+00:00
EPY,072,Edgware Road,2026-07-21T15:44:27Z,106,Good Service,2026-07-21 15:43:21.168981+00:00
PYB,055,Edgware Road,2026-07-21T15:49:57Z,436,Good Service,2026-07-21 15:43:21.329093+00:00
PYB,072,Edgware Road,2026-07-21T15:46:27Z,226,Good Service,2026-07-21 15:43:21.333250+00:00
PSG,055,Edgware Road,2026-07-21T15:52:57Z,616,Good Service,2026-07-21 15:43:21.441626+00:00
PSG,064,Edgware Road,2026-07-21T15:43:27Z,46,Good Service,2026-07-21 15:43:21.444323+00:00
PSG,072,Edgware Road,2026-07-21T15:48:57Z,376,Good Service,2026-07-21 15:43:21.446837+00:00
FBY,055,Edgware Road,2026-07-21T15:54:57Z,736,Good Service,2026-07-21 15:43:21.559748+00:00
FBY,064,Edgware Road,2026-07-21T15:45:27Z,166,Good Service,2026-07-21 15:43:21.561750+00:00
FBY,072,Edgware Road,2026-07-21T15:50:57Z,496,Good Service,2026-07-21 15:43:21.563648+00:00
WIP,055,Edgware Road,2026-07-21T15:43:25Z,23,Good Service,2026-07-21 15:43:42.577555+00:00
SFS,055,Edgware Road,2026-07-21T15:45:53Z,170,Good Service,2026-07-21 15:43:42.842145+00:00
EPY,055,Edgware Road,2026-07-21T15:48:27Z,346,Good Service,2026-07-21 15:43:42.933676+00:00
EPY,072,Edgware Road,2026-07-21T15:44:27Z,106,Good Service,2026-07-21 15:43:42.936371+00:00
PYB,055,Edgware Road,2026-07-21T15:49:57Z,436,Good Service,2026-07-21 15:43:43.039672+00:00
PYB,072,Edgware Road,2026-07-21T15:46:27Z,226,Good Service,2026-07-21 15:43:43.043172+00:00
PSG,055,Edgware Road,2026-07-21T15:52:57Z,616,Good Service,2026-07-21 15:43:43.156140+00:00
PSG,064,Edgware Road,2026-07-21T15:43:27Z,46,Good Service,2026-07-21 15:43:43.159174+00:00
PSG,072,Edgware Road,2026-07-21T15:48:57Z,376,Good Service,2026-07-21 15:43:43.161034+00:00
FBY,055,Edgware Road,2026-07-21T15:55:22Z,739,Good Service,2026-07-21 15:43:43.439010+00:00
FBY,064,Edgware Road,2026-07-21T15:45:52Z,169,Good Service,2026-07-21 15:43:43.441450+00:00
FBY,072,Edgware Road,2026-07-21T15:51:22Z,499,Good Service,2026-07-21 15:43:43.443353+00:00
WIP,055,Edgware Road,2026-07-21T15:43:25Z,23,Good Service,2026-07-21 15:44:08.723794+00:00
SFS,055,Edgware Road,2026-07-21T15:45:53Z,145,Good Service,2026-07-21 15:44:08.829699+00:00
EPY,055,Edgware Road,2026-07-21T15:48:27Z,346,Good Service,2026-07-21 15:44:08.924333+00:00
EPY,072,Edgware Road,2026-07-21T15:44:27Z,106,Good Service,2026-07-21 15:44:08.926678+00:00
PYB,055,Edgware Road,2026-07-21T15:50:22Z,413,Good Service,2026-07-21 15:44:09.634128+00:00
PYB,072,Edgware Road,2026-07-21T15:46:22Z,173,Good Service,2026-07-21 15:44:09.637349+00:00
PSG,055,Edgware Road,2026-07-21T15:53:23Z,594,Good Service,2026-07-21 15:44:09.784388+00:00
PSG,072,Edgware Road,2026-07-21T15:48:23Z,294,Good Service,2026-07-21 15:44:09.786984+00:00
FBY,055,Edgware Road,2026-07-21T15:54:57Z,736,Good Service,2026-07-21 15:44:10.108438+00:00
FBY,064,Edgware Road,2026-07-21T15:45:27Z,166,Good Service,2026-07-21 15:44:10.110623+00:00
FBY,072,Edgware Road,2026-07-21T15:50:57Z,496,Good Service,2026-07-21 15:44:10.111980+00:00
SFS,055,Edgware Road,2026-07-21T15:45:53Z,145,Good Service,2026-07-21 15:44:31.011235+00:00
EPY,055,Edgware Road,2026-07-21T15:47:51Z,240,Good Service,2026-07-21 15:44:31.187632+00:00
EPY,072,Edgware Road,2026-07-21T15:44:18Z,27,Good Service,2026-07-21 15:44:31.189872+00:00
PYB,055,Edgware Road,2026-07-21T15:49:53Z,362,Good Service,2026-07-21 15:44:31.475672+00:00
PYB,072,Edgware Road,2026-07-21T15:46:23Z,152,Good Service,2026-07-21 15:44:31.478568+00:00
PSG,055,Edgware Road,2026-07-21T15:51:53Z,482,Good Service,2026-07-21 15:44:31.573396+00:00
PSG,072,Edgware Road,2026-07-21T15:48:53Z,302,Good Service,2026-07-21 15:44:31.576226+00:00
FBY,055,Edgware Road,2026-07-21T15:55:22Z,690,Good Service,2026-07-21 15:44:32.320221+00:00
FBY,064,Edgware Road,2026-07-21T15:45:52Z,120,Good Service,2026-07-21 15:44:32.322617+00:00
FBY,072,Edgware Road,2026-07-21T15:51:22Z,450,Good Service,2026-07-21 15:44:32.326610+00:00
SFS,055,Edgware Road,2026-07-21T15:45:53Z,145,Good Service,2026-07-21 15:44:53.744814+00:00
EPY,055,Edgware Road,2026-07-21T15:47:51Z,217,Good Service,2026-07-21 15:44:53.917087+00:00
EPY,072,Edgware Road,2026-07-21T15:44:18Z,4,Good Service,2026-07-21 15:44:53.923781+00:00
PYB,055,Edgware Road,2026-07-21T15:50:22Z,413,Good Service,2026-07-21 15:44:54.060221+00:00
PYB,072,Edgware Road,2026-07-21T15:46:22Z,173,Good Service,2026-07-21 15:44:54.064385+00:00
PSG,055,Edgware Road,2026-07-21T15:51:53Z,482,Good Service,2026-07-21 15:44:54.169903+00:00
PSG,072,Edgware Road,2026-07-21T15:48:53Z,302,Good Service,2026-07-21 15:44:54.174895+00:00
FBY,055,Edgware Road,2026-07-21T15:55:22Z,667,Good Service,2026-07-21 15:44:55.490726+00:00
FBY,064,Edgware Road,2026-07-21T15:45:52Z,97,Good Service,2026-07-21 15:44:55.493466+00:00
FBY,072,Edgware Road,2026-07-21T15:51:22Z,427,Good Service,2026-07-21 15:44:55.496792+00:00
SFS,055,Edgware Road,2026-07-21T15:45:51Z,74,Good Service,2026-07-21 15:45:17.514760+00:00
EPY,055,Edgware Road,2026-07-21T15:47:51Z,217,Good Service,2026-07-21 15:45:17.607991+00:00
EPY,072,Edgware Road,2026-07-21T15:44:18Z,4,Good Service,2026-07-21 15:45:17.610507+00:00
