station,train_no,destination,expected_arr,time_to_station,tfl_status,time
EPY,071,Wimbledon,2026-07-21T15:06:40Z,756,Good Service,2026-07-21 14:54:44.485172+00:00
EPY,072,Wimbledon,2026-07-21T15:17:40Z,1416,Good Service,2026-07-21 14:54:44.488220+00:00
PYB,054,Wimbledon,2026-07-21T14:59:42Z,360,Good Service,2026-07-21 14:54:44.582914+00:00
PYB,071,Wimbledon,2026-07-21T15:04:42Z,660,Good Service,2026-07-21 14:54:44.586259+00:00
PYB,072,Wimbledon,2026-07-21T15:14:42Z,1260,Good Service,2026-07-21 14:54:44.589779+00:00
PSG,054,Wimbledon,2026-07-21T14:57:41Z,261,Good Service,2026-07-21 14:54:44.717833+00:00
PSG,071,Wimbledon,2026-07-21T15:02:42Z,562,Good Service,2026-07-21 14:54:44.720479+00:00
PSG,072,Wimbledon,2026-07-21T15:12:41Z,1161,Good Service,2026-07-21 14:54:44.725822+00:00
FBY,071,Wimbledon,2026-07-21T14:58:39Z,275,Good Service,2026-07-21 14:54:44.838603+00:00
FBY,072,Wimbledon,2026-07-21T15:08:40Z,876,Good Service,2026-07-21 14:54:44.844177+00:00
WIP,054,Wimbledon,2026-07-21T15:05:41Z,720,Good Service,2026-07-21 14:55:07.163218+00:00
WIP,063,Wimbledon,2026-07-21T14:56:11Z,150,Good Service,2026-07-21 14:55:07.167344+00:00
WIP,070,Wimbledon,2026-07-21T14:58:41Z,300,Good Service,2026-07-21 14:55:07.171190+00:00
WIP,071,Wimbledon,2026-07-21T15:10:41Z,1020,Good Service,2026-07-21 14:55:07.174946+00:00
WIP,072,Wimbledon,2026-07-21T15:20:41Z,1620,Good Service,2026-07-21 14:55:07.178292+00:00
SFS,054,Wimbledon,2026-07-21T15:03:39Z,552,Good Service,2026-07-21 14:55:07.338915+00:00
SFS,070,Wimbledon,2026-07-21T14:56:09Z,102,Good Service,2026-07-21 14:55:07.343899+00:00
SFS,071,Wimbledon,2026-07-21T15:08:39Z,852,Good Service,2026-07-21 14:55:07.347478+00:00
SFS,072,Wimbledon,2026-07-21T15:18:39Z,1452,Good Service,2026-07-21 14:55:07.351218+00:00
EPY,054,Wimbledon,2026-07-21T15:01:39Z,431,Good Service,2026-07-21 14:55:08.657013+00:00
EPY,070,Wimbledon,2026-07-21T14:55:09Z,41,Good Service,2026-07-21 14:55:08.661119+00:00
EPY,071,Wimbledon,2026-07-21T15:06:40Z,732,Good Service,2026-07-21 14:55:08.665798+00:00
EPY,072,Wimbledon,2026-07-21T15:17:40Z,1392,Good Service,2026-07-21 14:55:08.669171+00:00
PYB,054,Wimbledon,2026-07-21T14:58:40Z,251,Good Service,2026-07-21 14:55:09.088555+00:00
PYB,071,Wimbledon,2026-07-21T15:03:40Z,551,Good Service,2026-07-21 14:55:09.095215+00:00
PYB,072,Wimbledon,2026-07-21T15:14:40Z,1211,Good Service,2026-07-21 14:55:09.098264+00:00
PSG,054,Wimbledon,2026-07-21T14:57:41Z,238,Good Service,2026-07-21 14:55:09.190562+00:00
PSG,071,Wimbledon,2026-07-21T15:02:42Z,539,Good Service,2026-07-21 14:55:09.194256+00:00
PSG,072,Wimbledon,2026-07-21T15:12:41Z,1138,Good Service,2026-07-21 14:55:09.196342+00:00
FBY,054,Wimbledon,2026-07-21T14:53:57Z,15,Good Service,2026-07-21 14:55:09.303308+00:00
FBY,071,Wimbledon,2026-07-21T14:58:39Z,297,Good Service,2026-07-21 14:55:09.307952+00:00
FBY,072,Wimbledon,2026-07-21T15:08:40Z,898,Good Service,2026-07-21 14:55:09.311703+00:00
WIP,054,Wimbledon,2026-07-21T15:04:40Z,590,Good Service,2026-07-21 14:55:30.565614+00:00
WIP,063,Wimbledon,2026-07-21T14:56:10Z,80,Good Service,2026-07-21 14:55:30.570126+00:00
WIP,070,Wimbledon,2026-07-21T14:58:10Z,200,Good Service,2026-07-21 14:55:30.574126+00:00
WIP,071,Wimbledon,2026-07-21T15:09:40Z,890,Good Service,2026-07-21 14:55:30.577865+00:00
WIP,072,Wimbledon,2026-07-21T15:20:40Z,1550,Good Service,2026-07-21 14:55:30.581690+00:00
SFS,054,Wimbledon,2026-07-21T15:03:53Z,543,Good Service,2026-07-21 14:55:30.693797+00:00
SFS,063,Wimbledon,2026-07-21T14:55:16Z,26,Good Service,2026-07-21 14:55:30.696904+00:00
SFS,070,Wimbledon,2026-07-21T14:56:23Z,93,Good Service,2026-07-21 14:55:30.700702+00:00
SFS,071,Wimbledon,2026-07-21T15:07:53Z,783,Good Service,2026-07-21 14:55:30.705111+00:00
SFS,072,Wimbledon,2026-07-21T15:18:53Z,1443,Good Service,2026-07-21 14:55:30.708365+00:00
EPY,054,Wimbledon,2026-07-21T15:01:39Z,455,Good Service,2026-07-21 14:55:30.822073+00:00
EPY,070,Wimbledon,2026-07-21T14:55:09Z,65,Good Service,2026-07-21 14:55:30.826630+00:00
EPY,071,Wimbledon,2026-07-21T15:06:40Z,756,Good Service,2026-07-21 14:55:30.830269+00:00
EPY,072,Wimbledon,2026-07-21T15:17:40Z,1416,Good Service,2026-07-21 14:55:30.834196+00:00
PYB,054,Wimbledon,2026-07-21T14:59:24Z,274,Good Service,2026-07-21 14:55:30.938905+00:00
PYB,071,Wimbledon,2026-07-21T15:03:54Z,544,Good Service,2026-07-21 14:55:30.943192+00:00
PYB,072,Wimbledon,2026-07-21T15:14:54Z,1204,Good Service,2026-07-21 14:55:30.946550+00:00
PSG,054,Wimbledon,2026-07-21T14:57:24Z,153,Good Service,2026-07-21 14:55:31.135749+00:00
PSG,071,Wimbledon,2026-07-21T15:01:54Z,423,Good Service,2026-07-21 14:55:31.139448+00:00
PSG,072,Wimbledon,2026-07-21T15:12:54Z,1083,Good Service,2026-07-21 14:55:31.143495+00:00
FBY,071,Wimbledon,2026-07-21T14:58:39Z,275,Good Service,2026-07-21 14:55:31.499994+00:00
FBY,072,Wimbledon,2026-07-21T15:08:40Z,876,Good Service,2026-07-21 14:55:31.504319+00:00
WIP,054,Wimbledon,2026-07-21T15:04:40Z,590,Good Service,2026-07-21 14:55:52.925318+00:00
WIP,063,Wimbledon,2026-07-21T14:56:10Z,80,Good Service,2026-07-21 14:55:52.928186+00:00
WIP,070,Wimbledon,2026-07-21T14:58:10Z,200,Good Service,2026-07-21 14:55:52.932145+00:00
WIP,071,Wimbledon,2026-07-21T15:09:40Z,890,Good Service,2026-07-21 14:55:52.936446+00:00
WIP,072,Wimbledon,2026-07-21T15:20:40Z,1550,Good Service,2026-07-21 14:55:52.940765+00:00
SFS,054,Wimbledon,2026-07-21T15:03:53Z,519,Good Service,2026-07-21 14:55:53.688879+00:00
SFS,063,Wimbledon,2026-07-21T14:55:16Z,2,Good Service,2026-07-21 14:55:53.694051+00:00
SFS,070,Wimbledon,2026-07-21T14:56:23Z,69,Good Service,2026-07-21 14:55:53.697259+00:00
SFS,071,Wimbledon,2026-07-21T15:07:53Z,759,Good Service,2026-07-21 14:55:53.699645+00:00
SFS,072,Wimbledon,2026-07-21T15:18:53Z,1419,Good Service,2026-07-21 14:55:53.702591+00:00
EPY,054,Wimbledon,2026-07-21T15:01:39Z,431,Good Service,2026-07-21 14:55:53.805014+00:00
EPY,070,Wimbledon,2026-07-21T14:55:09Z,41,Good Service,2026-07-21 14:55:53.809068+00:00
EPY,071,Wimbledon,2026-07-21T15:06:40Z,732,Good Service,2026-07-21 14:55:53.812126+00:00
EPY,072,Wimbledon,2026-07-21T15:17:40Z,1392,Good Service,2026-07-21 14:55:53.815169+00:00
PYB,054,Wimbledon,2026-07-21T14:58:40Z,251,Good Service,2026-07-21 14:55:53.923130+00:00
PYB,071,Wimbledon,2026-07-21T15:03:40Z,551,Good Service,2026-07-21 14:55:53.927173+00:00
PYB,072,Wimbledon,2026-07-21T15:14:40Z,1211,Good Service,2026-07-21 14:55:53.930838+00:00
PSG,054,Wimbledon,2026-07-21T14:57:24Z,153,Good Service,2026-07-21 14:55:54.024433+00:00
PSG,071,Wimbledon,2026-07-21T15:01:54Z,423,Good Service,2026-07-21 14:55:54.028535+00:00
PSG,072,Wimbledon,2026-07-21T15:12:54Z,1083,Good Service,2026-07-21 14:55:54.032485+00:00
FBY,071,Wimbledon,2026-07-21T14:58:54Z,220,Good Service,2026-07-21 14:55:54.144951+00:00
FBY,072,Wimbledon,2026-07-21T15:08:54Z,820,Good Service,2026-07-21 14:55:54.148332+00:00
WIP,054,Wimbledon,2026-07-21T15:04:54Z,558,Good Service,2026-07-21 14:56:15.823383+00:00
WIP,063,Wimbledon,2026-07-21T14:56:24Z,48,Good Service,2026-07-21 14:56:15.826835+00:00
WIP,070,Wimbledon,2026-07-21T14:58:24Z,168,Good Service,2026-07-21 14:56:15.829410+00:00
WIP,071,Wimbledon,2026-07-21T15:09:54Z,858,Good Service,2026-07-21 14:56:15.831327+00:00
WIP,072,Wimbledon,2026-07-21T15:20:54Z,1518,Good Service,2026-07-21 14:56:15.834594+00:00
SFS,054,Wimbledon,2026-07-21T15:03:53Z,519,Good Service,2026-07-21 14:56:15.940996+00:00
SFS,063,Wimbledon,2026-07-21T14:55:16Z,2,Good Service,2026-07-21 14:56:15.945346+00:00
SFS,070,Wimbledon,2026-07-21T14:56:23Z,69,Good Service,2026-07-21 14:56:15.949454+00:00
SFS,071,Wimbledon,2026-07-21T15:07:53Z,759,Good Service,2026-07-21 14:56:15.954045+00:00
SFS,072,Wimbledon,2026-07-21T15:18:53Z,1419,Good Service,2026-07-21 14:56:15.958059+00:00
EPY,054,Wimbledon,2026-07-21T15:01:18Z,342,Good Service,2026-07-21 14:56:16.076980+00:00
EPY,071,Wimbledon,2026-07-21T15:07:48Z,732,Good Service,2026-07-21 14:56:16.081414+00:00
EPY,072,Wimbledon,2026-07-21T15:17:48Z,1332,Good Service,2026-07-21 14:56:16.086048+00:00
EPY,073,Wimbledon,2026-07-21T15:20:48Z,1512,Good Service,2026-07-21 14:56:16.091092+00:00
PYB,054,Wimbledon,2026-07-21T14:59:24Z,228,Good Service,2026-07-21 14:56:16.421648+00:00
PYB,071,Wimbledon,2026-07-21T15:03:54Z,498,Good Service,2026-07-21 14:56:16.425362+00:00
PYB,072,Wimbledon,2026-07-21T15:14:54Z,1158,Good Service,2026-07-21 14:56:16.428628+00:00
PSG,054,Wimbledon,2026-07-21T14:57:24Z,108,Good Service,2026-07-21 14:56:16.543697+00:00
PSG,071,Wimbledon,2026-07-21T15:01:54Z,378,Good Service,2026-07-21 14:56:16.546991+00:00
PSG,072,Wimbledon,2026-07-21T15:12:54Z,1038,Good Service,2026-07-21 14:56:16.549552+00:00
FBY,071,Wimbledon,2026-07-21T14:58:48Z,191,Good Service,2026-07-21 14:56:16.704758+00:00
FBY,072,Wimbledon,2026-07-21T15:08:48Z,791,Good Service,2026-07-21 14:56:16.708646+00:00
FBY,073,Wimbledon,2026-07-21T15:18:48Z,1391,Good Service,2026-07-21 14:56:16.710979+00:00
WIP,054,Wimbledon,2026-07-21T15:04:54Z,558,Good Service,2026-07-21 14:56:38.581761+00:00
WIP,063,Wimbledon,2026-07-21T14:56:24Z,48,Good Service,2026-07-21 14:56:38.585713+00:00
WIP,070,Wimbledon,2026-07-21T14:58:24Z,168,Good Service,2026-07-21 14:56:38.590397+00:00
WIP,071,Wimbledon,2026-07-21T15:09:54Z,858,Good Service,2026-07-21 14:56:38.593963+00:00
WIP,072,Wimbledon,2026-07-21T15:20:54Z,1518,Good Service,2026-07-21 14:56:38.596680+00:00
SFS,054,Wimbledon,2026-07-21T15:01:48Z,350,Good Service,2026-07-21 14:56:38.706522+00:00
SFS,063,Wimbledon,2026-07-21T14:56:15Z,17,Good Service,2026-07-21 14:56:38.709532+00:00
SFS,070,Wimbledon,2026-07-21T14:57:18Z,80,Good Service,2026-07-21 14:56:38.712880+00:00
SFS,071,Wimbledon,2026-07-21T15:08:48Z,770,Good Service,2026-07-21 14:56:38.716295+00:00
SFS,072,Wimbledon,2026-07-21T15:19:48Z,1430,Good Service,2026-07-21 14:56:38.719246+00:00
SFS,073,Wimbledon,2026-07-21T15:21:49Z,1551,Good Service,2026-07-21 14:56:38.722954+00:00
EPY,054,Wimbledon,2026-07-21T15:01:18Z,319,Good Service,2026-07-21 14:56:38.838381+00:00
EPY,071,Wimbledon,2026-07-21T15:07:48Z,709,Good Service,2026-07-21 14:56:38.842238+00:00
EPY,072,Wimbledon,2026-07-21T15:17:48Z,1309,Good Service,2026-07-21 14:56:38.845615+00:00
EPY,073,Wimbledon,2026-07-21T15:20:48Z,1489,Good Service,2026-07-21 14:56:38.848714+00:00
PYB,054,Wimbledon,2026-07-21T14:58:18Z,139,Good Service,2026-07-21 14:56:38.966449+00:00
PYB,071,Wimbledon,2026-07-21T15:04:49Z,530,Good Service,2026-07-21 14:56:38.970485+00:00
PYB,072,Wimbledon,2026-07-21T15:15:49Z,1190,Good Service,2026-07-21 14:56:38.974592+00:00
PYB,073,Wimbledon,2026-07-21T15:17:49Z,1310,Good Service,2026-07-21 14:56:38.977705+00:00
PSG,054,Wimbledon,2026-07-21T14:56:07Z,8,Good Service,2026-07-21 14:56:39.532109+00:00
PSG,071,Wimbledon,2026-07-21T15:02:48Z,409,Good Service,2026-07-21 14:56:39.537385+00:00
PSG,072,Wimbledon,2026-07-21T15:12:48Z,1009,Good Service,2026-07-21 14:56:39.542474+00:00
PSG,073,Wimbledon,2026-07-21T15:15:48Z,1189,Good Service,2026-07-21 14:56:39.546442+00:00
FBY,071,Wimbledon,2026-07-21T14:58:48Z,191,Good Service,2026-07-21 14:56:39.658870+00:00
FBY,072,Wimbledon,2026-07-21T15:08:48Z,791,Good Service,2026-07-21 14:56:39.662175+00:00
FBY,073,Wimbledon,2026-07-21T15:18:48Z,1391,Good Service,2026-07-21 14:56:39.665439+00:00
WIP,054,Wimbledon,2026-07-21T15:03:48Z,448,Good Service,2026-07-21 14:57:00.616737+00:00
WIP,063,Wimbledon,2026-07-21T14:57:18Z,58,Good Service,2026-07-21 14:57:00.621426+00:00
WIP,070,Wimbledon,2026-07-21T14:58:18Z,118,Good Service,2026-07-21 14:57:00.624672+00:00
WIP,071,Wimbledon,2026-07-21T15:10:48Z,868,Good Service,2026-07-21 14:57:00.627414+00:00
WIP,072,Wimbledon,2026-07-21T15:20:48Z,1468,Good Service,2026-07-21 14:57:00.630429+00:00
WIP,073,Wimbledon,2026-07-21T15:23:48Z,1648,Good Service,2026-07-21 14:57:00.634223+00:00
SFS,054,Wimbledon,2026-07-21T15:01:48Z,350,Good Service,2026-07-21 14:57:00.748534+00:00
SFS,063,Wimbledon,2026-07-21T14:56:15Z,17,Good Service,2026-07-21 14:57:00.752118+00:00
SFS,070,Wimbledon,2026-07-21T14:57:18Z,80,Good Service,2026-07-21 14:57:00.754894+00:00
SFS,071,Wimbledon,2026-07-21T15:08:48Z,770,Good Service,2026-07-21 14:57:00.758372+00:00
SFS,072,Wimbledon,2026-07-21T15:19:48Z,1430,Good Service,2026-07-21 14:57:00.761436+00:00
SFS,073,Wimbledon,2026-07-21T15:21:49Z,1551,Good Service,2026-07-21 14:57:00.765479+00:00
EPY,054,Wimbledon,2026-07-21T15:01:18Z,297,Good Service,2026-07-21 14:57:00.878344+00:00
EPY,071,Wimbledon,2026-07-21T15:07:48Z,687,Good Service,2026-07-21 14:57:00.881642+00:00
EPY,072,Wimbledon,2026-07-21T15:17:48Z,1287,Good Service,2026-07-21 14:57:00.885239+00:00
EPY,073,Wimbledon,2026-07-21T15:20:48Z,1467,Good Service,2026-07-21 14:57:00.890046+00:00
PYB,054,Wimbledon,2026-07-21T14:58:18Z,117,Good Service,2026-07-21 14:57:01.008871+00:00
PYB,071,Wimbledon,2026-07-21T15:04:49Z,508,Good Service,2026-07-21 14:57:01.012236+00:00
PYB,072,Wimbledon,2026-07-21T15:15:49Z,1168,Good Service,2026-07-21 14:57:01.016665+00:00
PYB,073,Wimbledon,2026-07-21T15:17:49Z,1288,Good Service,2026-07-21 14:57:01.020325+00:00
PSG,054,Wimbledon,2026-07-21T14:56:07Z,8,Good Service,2026-07-21 14:57:01.416224+00:00
PSG,071,Wimbledon,2026-07-21T15:02:48Z,409,Good Service,2026-07-21 14:57:01.419066+00:00
PSG,072,Wimbledon,2026-07-21T15:12:48Z,1009,Good Service,2026-07-21 14:57:01.422433+00:00
PSG,073,Wimbledon,2026-07-21T15:15:48Z,1189,Good Service,2026-07-21 14:57:01.424515+00:00
FBY,071,Wimbledon,2026-07-21T14:58:48Z,147,Good Service,2026-07-21 14:57:01.546478+00:00
FBY,072,Wimbledon,2026-07-21T15:08:48Z,747,Good Service,2026-07-21 14:57:01.550009+00:00
FBY,073,Wimbledon,2026-07-21T15:18:48Z,1347,Good Service,2026-07-21 14:57:01.553035+00:00
WIP,054,Wimbledon,2026-07-21T15:03:48Z,426,Good Service,2026-07-21 14:57:22.684247+00:00
WIP,063,Wimbledon,2026-07-21T14:57:18Z,36,Good Service,2026-07-21 14:57:22.688292+00:00
WIP,070,Wimbledon,2026-07-21T14:58:18Z,96,Good Service,2026-07-21 14:57:22.691280+00:00
WIP,071,Wimbledon,2026-07-21T15:10:48Z,846,Good Service,2026-07-21 14:57:22.694737+00:00
WIP,072,Wimbledon,2026-07-21T15:20:48Z,1446,Good Service,2026-07-21 14:57:22.698742+00:00
WIP,073,Wimbledon,2026-07-21T15:23:48Z,1626,Good Service,2026-07-21 14:57:22.702358+00:00
SFS,054,Wimbledon,2026-07-21T15:01:48Z,306,Good Service,2026-07-21 14:57:22.818327+00:00
SFS,070,Wimbledon,2026-07-21T14:57:18Z,36,Good Service,2026-07-21 14:57:22.821668+00:00
SFS,071,Wimbledon,2026-07-21T15:08:48Z,726,Good Service,2026-07-21 14:57:22.824909+00:00
SFS,072,Wimbledon,2026-07-21T15:19:48Z,1386,Good Service,2026-07-21 14:57:22.828634+00:00
SFS,073,Wimbledon,2026-07-21T15:21:49Z,1507,Good Service,2026-07-21 14:57:22.832412+00:00
EPY,054,Wimbledon,2026-07-21T15:01:18Z,297,Good Service,2026-07-21 14:57:22.933496+00:00
EPY,071,Wimbledon,2026-07-21T15:07:48Z,687,Good Service,2026-07-21 14:57:22.936498+00:00
EPY,072,Wimbledon,2026-07-21T15:17:48Z,1287,Good Service,2026-07-21 14:57:22.940062+00:00
EPY,073,Wimbledon,2026-07-21T15:20:48Z,1467,Good Service,2026-07-21 14:57:22.942436+00:00
PYB,054,Wimbledon,2026-07-21T14:58:18Z,139,Good Service,2026-07-21 14:57:23.039740+00:00
PYB,071,Wimbledon,2026-07-21T15:04:49Z,530,Good Service,2026-07-21 14:57:23.043215+00:00
PYB,072,Wimbledon,2026-07-21T15:15:49Z,1190,Good Service,2026-07-21 14:57:23.046900+00:00
PYB,073,Wimbledon,2026-07-21T15:17:49Z,1310,Good Service,2026-07-21 14:57:23.050598+00:00
PSG,054,Wimbledon,2026-07-21T14:56:07Z,8,Good Service,2026-07-21 14:57:23.144402+00:00
PSG,071,Wimbledon,2026-07-21T15:02:48Z,409,Good Service,2026-07-21 14:57:23.149356+00:00
PSG,072,Wimbledon,2026-07-21T15:12:48Z,1009,Good Service,2026-07-21 14:57:23.153375+00:00
PSG,073,Wimbledon,2026-07-21T15:15:48Z,1189,Good Service,2026-07-21 14:57:23.158733+00:00
FBY,071,Wimbledon,2026-07-21T14:58:48Z,125,Good Service,2026-07-21 14:57:23.262539+00:00
FBY,072,Wimbledon,2026-07-21T15:08:48Z,725,Good Service,2026-07-21 14:57:23.267120+00:00
FBY,073,Wimbledon,2026-07-21T15:18:48Z,1325,Good Service,2026-07-21 14:57:23.270610+00:00
WIP,054,Wimbledon,2026-07-21T15:03:48Z,426,Good Service,2026-07-21 14:57:44.927344+00:00
WIP,063,Wimbledon,2026-07-21T14:57:18Z,36,Good Service,2026-07-21 14:57:44.932413+00:00
WIP,070,Wimbledon,2026-07-21T14:58:18Z,96,Good Service,2026-07-21 14:57:44.935260+00:00
WIP,071,Wimbledon,2026-07-21T15:10:48Z,846,Good Service,2026-07-21 14:57:44.938494+00:00
WIP,072,Wimbledon,2026-07-21T15:20:48Z,1446,Good Service,2026-07-21 14:57:44.942478+00:00
WIP,073,Wimbledon,2026-07-21T15:23:48Z,1626,Good Service,2026-07-21 14:57:44.946129+00:00
SFS,054,Wimbledon,2026-07-21T15:02:18Z,313,Good Service,2026-07-21 14:57:45.052161+00:00
SFS,070,Wimbledon,2026-07-21T14:57:25Z,20,Good Service,2026-07-21 14:57:45.056251+00:00
SFS,071,Wimbledon,2026-07-21T15:10:18Z,793,Good Service,2026-07-21 14:57:45.059713+00:00
SFS,072,Wimbledon,2026-07-21T15:18:18Z,1273,Good Service,2026-07-21 14:57:45.064480+00:00
SFS,073,Wimbledon,2026-07-21T15:23:18Z,1573,Good Service,2026-07-21 14:57:45.067552+00:00
EPY,054,Wimbledon,2026-07-21T15:00:48Z,223,Good Service,2026-07-21 14:57:45.186555+00:00
EPY,071,Wimbledon,2026-07-21T15:09:18Z,733,Good Service,2026-07-21 14:57:45.191900+00:00
EPY,072,Wimbledon,2026-07-21T15:17:18Z,1213,Good Service,2026-07-21 14:57:45.195408+00:00
EPY,073,Wimbledon,2026-07-21T15:22:18Z,1513,Good Service,2026-07-21 14:57:45.199387+00:00
PYB,054,Wimbledon,2026-07-21T14:57:48Z,43,Good Service,2026-07-21 14:57:45.424760+00:00
PYB,071,Wimbledon,2026-07-21T15:06:18Z,553,Good Service,2026-07-21 14:57:45.430237+00:00
PYB,072,Wimbledon,2026-07-21T15:14:18Z,1033,Good Service,2026-07-21 14:57:45.433643+00:00
PYB,073,Wimbledon,2026-07-21T15:19:18Z,1333,Good Service,2026-07-21 14:57:45.436623+00:00
PSG,071,Wimbledon,2026-07-21T15:04:18Z,433,Good Service,2026-07-21 14:57:45.548938+00:00
PSG,072,Wimbledon,2026-07-21T15:12:18Z,913,Good Service,2026-07-21 14:57:45.553755+00:00
PSG,073,Wimbledon,2026-07-21T15:17:18Z,1213,Good Service,2026-07-21 14:57:45.557662+00:00
FBY,071,Wimbledon,2026-07-21T14:59:48Z,163,Good Service,2026-07-21 14:57:45.665164+00:00
FBY,072,Wimbledon,2026-07-21T15:08:18Z,673,Good Service,2026-07-21 14:57:45.670276+00:00
FBY,073,Wimbledon,2026-07-21T15:18:18Z,1273,Good Service,2026-07-21 14:57:45.673905+00:00
WIP,054,Wimbledon,2026-07-21T15:03:18Z,352,Good Service,2026-07-21 14:58:07.095031+00:00
WIP,063,Wimbledon,2026-07-21T14:57:35Z,9,Good Service,2026-07-21 14:58:07.099419+00:00
WIP,070,Wimbledon,2026-07-21T14:58:48Z,82,Good Service,2026-07-21 14:58:07.103165+00:00
WIP,071,Wimbledon,2026-07-21T15:12:18Z,892,Good Service,2026-07-21 14:58:07.105974+00:00
WIP,072,Wimbledon,2026-07-21T15:20:18Z,1372,Good Service,2026-07-21 14:58:07.109188+00:00
WIP,073,Wimbledon,2026-07-21T15:25:18Z,1672,Good Service,2026-07-21 14:58:07.113866+00:00
SFS,054,Wimbledon,2026-07-21T15:02:18Z,291,Good Service,2026-07-21 14:58:07.938855+00:00
SFS,071,Wimbledon,2026-07-21T15:10:18Z,771,Good Service,2026-07-21 14:58:07.942975+00:00
SFS,072,Wimbledon,2026-07-21T15:18:18Z,1251,Good Service,2026-07-21 14:58:07.947033+00:00
SFS,073,Wimbledon,2026-07-21T15:23:18Z,1551,Good Service,2026-07-21 14:58:07.951155+00:00
EPY,054,Wimbledon,2026-07-21T15:00:48Z,200,Good Service,2026-07-21 14:58:08.362364+00:00
EPY,071,Wimbledon,2026-07-21T15:09:18Z,710,Good Service,2026-07-21 14:58:08.366987+00:00
EPY,072,Wimbledon,2026-07-21T15:17:18Z,1190,Good Service,2026-07-21 14:58:08.370413+00:00
EPY,073,Wimbledon,2026-07-21T15:22:18Z,1490,Good Service,2026-07-21 14:58:08.373916+00:00
PYB,054,Wimbledon,2026-07-21T14:57:48Z,20,Good Service,2026-07-21 14:58:08.530350+00:00
PYB,071,Wimbledon,2026-07-21T15:06:18Z,530,Good Service,2026-07-21 14:58:08.533859+00:00
PYB,072,Wimbledon,2026-07-21T15:14:18Z,1010,Good Service,2026-07-21 14:58:08.536247+00:00
PYB,073,Wimbledon,2026-07-21T15:19:18Z,1310,Good Service,2026-07-21 14:58:08.539467+00:00
PSG,071,Wimbledon,2026-07-21T15:04:18Z,433,Good Service,2026-07-21 14:58:08.637433+00:00
PSG,072,Wimbledon,2026-07-21T15:12:18Z,913,Good Service,2026-07-21 14:58:08.640752+00:00
PSG,073,Wimbledon,2026-07-21T15:17:18Z,1213,Good Service,2026-07-21 14:58:08.645925+00:00
FBY,071,Wimbledon,2026-07-21T14:58:48Z,125,Good Service,2026-07-21 14:58:08.757737+00:00
FBY,072,Wimbledon,2026-07-21T15:08:48Z,725,Good Service,2026-07-21 14:58:08.764194+00:00
FBY,073,Wimbledon,2026-07-21T15:18:48Z,1325,Good Service,2026-07-21 14:58:08.767547+00:00
WIP,054,Wimbledon,2026-07-21T15:03:18Z,328,Good Service,2026-07-21 14:58:29.868176+00:00
WIP,070,Wimbledon,2026-07-21T14:58:48Z,58,Good Service,2026-07-21 14:58:29.871901+00:00
WIP,071,Wimbledon,2026-07-21T15:12:18Z,868,Good Service,2026-07-21 14:58:29.875721+00:00
WIP,072,Wimbledon,2026-07-21T15:20:18Z,1348,Good Service,2026-07-21 14:58:29.880290+00:00
WIP,073,Wimbledon,2026-07-21T15:25:18Z,1648,Good Service,2026-07-21 14:58:29.884358+00:00
SFS,054,Wimbledon,2026-07-21T15:02:18Z,313,Good Service,2026-07-21 14:58:29.988400+00:00
SFS,070,Wimbledon,2026-07-21T14:57:25Z,20,Good Service,2026-07-21 14:58:29.992331+00:00
SFS,071,Wimbledon,2026-07-21T15:10:18Z,793,Good Service,2026-07-21 14:58:29.996940+00:00
SFS,072,Wimbledon,2026-07-21T15:18:18Z,1273,Good Service,2026-07-21 14:58:30.001836+00:00
SFS,073,Wimbledon,2026-07-21T15:23:18Z,1573,Good Service,2026-07-21 14:58:30.005717+00:00
EPY,054,Wimbledon,2026-07-21T15:00:21Z,151,Good Service,2026-07-21 14:58:30.171388+00:00
EPY,071,Wimbledon,2026-07-21T15:09:21Z,691,Good Service,2026-07-21 14:58:30.176172+00:00
EPY,072,Wimbledon,2026-07-21T15:16:21Z,1111,Good Service,2026-07-21 14:58:30.181398+00:00
EPY,073,Wimbledon,2026-07-21T15:23:21Z,1531,Good Service,2026-07-21 14:58:30.185314+00:00
PYB,054,Wimbledon,2026-07-21T14:57:48Z,43,Good Service,2026-07-21 14:58:30.291632+00:00
PYB,071,Wimbledon,2026-07-21T15:06:18Z,553,Good Service,2026-07-21 14:58:30.295910+00:00
PYB,072,Wimbledon,2026-07-21T15:14:18Z,1033,Good Service,2026-07-21 14:58:30.300182+00:00
PYB,073,Wimbledon,2026-07-21T15:19:18Z,1333,Good Service,2026-07-21 14:58:30.303263+00:00
PSG,071,Wimbledon,2026-07-21T15:04:18Z,388,Good Service,2026-07-21 14:58:30.413931+00:00
PSG,072,Wimbledon,2026-07-21T15:12:18Z,868,Good Service,2026-07-21 14:58:30.419434+00:00
PSG,073,Wimbledon,2026-07-21T15:17:18Z,1168,Good Service,2026-07-21 14:58:30.422512+00:00
FBY,071,Wimbledon,2026-07-21T15:00:52Z,182,Good Service,2026-07-21 14:58:30.562039+00:00
FBY,072,Wimbledon,2026-07-21T15:08:22Z,632,Good Service,2026-07-21 14:58:30.567154+00:00
FBY,073,Wimbledon,2026-07-21T15:18:22Z,1232,Good Service,2026-07-21 14:58:30.570341+00:00
WIP,054,Wimbledon,2026-07-21T15:03:21Z,310,Good Service,2026-07-21 14:58:51.428311+00:00
